doc_id;word;start;end;babelSynsetID;score;coherence;global
2021-JDR;informations;87;98;bn:00046705n;0.7221002030583067;0.46195652173913043;0.035615228806128475
2021-JDR;direction;335;343;bn:00053116n;0.7681142591732466;0.266304347826087;0.01352050149512424
2021-JDR;informations;512;523;bn:00046705n;0.7221002030583067;0.46195652173913043;0.035615228806128475
2021-JDR;impact;699;704;bn:01222421n;0.7515822784810127;0.10326086956521739;0.0009708598957194276
2021-JDR;information;954;964;bn:00046705n;0.7221002030583067;0.46195652173913043;0.035615228806128475
2021-JDR;si;1085;1086;bn:00047162n;0.8558333333333333;0.2826086956521739;0.008396405161295598
2021-JDR;ensemble;1121;1128;bn:00030963n;0.8790951638065523;0.125;0.002303492847317463
2021-JDR;travail;1150;1156;bn:00029899n;0.9529190207156308;0.11956521739130435;0.0010342212783874323
2021-JDR;métier;1526;1531;bn:02807457n;1.0;0.07608695652173914;0.00040060745170738486
2021-JDR;collaboration;1555;1567;bn:02387665n;0.8542857142857143;0.125;0.001222261510821511
2021-JDR;métier;1631;1636;bn:02807457n;1.0;0.07608695652173914;0.00040060745170738486
2021-JDR;examiner;1923;1930;bn:03820659n;0.7375886524822695;0.07065217391304347;0.0004251344385466125
2021-JDR;article;2148;2154;bn:00057551n;0.8700906344410876;0.09782608695652174;0.001177295368282927
2021-JDR;information;2545;2555;bn:00046705n;0.7221002030583067;0.46195652173913043;0.035615228806128475
2021-JDR;physique;2575;2582;bn:00003882n;0.9926144756277696;0.13043478260869565;0.001373511262996748
2021-JDR;signifie;2632;2639;bn:00540905n;1.0;0.059782608695652176;0.0002473137839622121
2021-JDR;physique;2669;2676;bn:00003882n;0.9926144756277696;0.13043478260869565;0.001373511262996748
2021-JDR;transparence;3084;3095;bn:00078037n;0.9778761061946902;0.07065217391304347;0.0004517053409557758
2021-JDR;objectifs;3775;3783;bn:02631373n;1.0;0.059782608695652176;0.0002922799265007961
2021-JDR;ensembles;3834;3842;bn:00030963n;0.8790951638065523;0.125;0.002303492847317463
